post_type,caption,like_count,comment_count,date,time,engagement_rate
Image,kita terlalu lama punggung laut punggung samudera dan punggung selat dan teluk ini saat kita kembali semua sehingga jalesveva jayamahe ir h joko widodo selamat hari maritim nasional mari kita jaga dan rawat wilayah serta tahan maritim indonesia pensjoss pens politeknikjoss politeknik maritim maritimnasional,267,0,2019-08-21,11:15:05,0.8528171713300114
Video,pens tv upacara hut ri ke wujud hormat pens atas jasa pahlawan dalam rangka ingat hari ulang tahun republik indonesia ke sabtu politeknik elektronika negeri pens usai langsung upacara yang tempat di lapang merah pens ikut oleh mahasiswa baru dosen serta karyawan pens giat ini tuju bagai wujud hormat civitas akademika pens hadap jasa para pahlawan yang telah juang demi merdeka negara indonesia usung tema sdm unggul indonesia maju dalam sempat kali ini direktur pens yakni dr zainal arief st mt yang peran bagai bina upacara turut baca amanah menteri riset teknologi dan didik tinggi menristekdikti yakni mohammad nasir untuk video lengkap dapat lihat di youtubecompenstv,227,0,2019-08-19,14:16:49,0.7250542992206465
Carousel,dalam rangka ingat hari ulang tahun republik indonesia ke sabtu politeknik elektronika negeri pens usai gelar upacara yang tempat di lapang merah pens usung tema sdm unggul indonesia maju giat ikut oleh seluruh mahasiswa baru dosen serta karyawan pens dalam momen ini turut umum pula dosen purna tugas dan prestasi pens,610,0,2019-08-17,12:42:58,1.9483837996678164
Image,dirgahayu merdeka indonesia moga di usia yang ke indonesia makin maju dan terus sejahtera rakyat kita bagai warga negara harus saling jaga satu dan satu demi bangsa indonesia selamat ulang tahun republik indonesia sdm unggul indonesia maju pens pensjoss politeknikjoss hutri hutri sdmunggulindonesiamaju,508,1,2019-08-17,09:23:30,1.6257825475916698
Image,pens hasil raih peringkat pada klasterisasi guru tinggi vokasi tahun oleh kemenristekdikti politeknik joss pens pensjoss politeknik politeknikjoss,1378,30,2019-08-16,18:37:37,4.497253098249648
Image,pens kembali duduk posisi politeknik indonesia dalam nilai webometrics serta hasil naik peringkat pada tingkat asia dan dunia webometrics adalah salah satu sistem untuk nilai maju seluruh guru tinggi baik di dunia lalu website milik guru tinggi sebut,1020,6,2019-08-16,11:35:06,3.2771176696052127
Video,pens tv kemenristekdikti tunjuk pens jadi tuan rumah latih digital signal processing bagai bentuk upaya tingkat wawas para dosen bidang digital signal processing senin telah usai selenggara buka international training on digital signal processing yang tempat di hotel swiss bin ikut oleh serta dari puluh politeknik di indonesia latih ini akan helat hingga di kampus politeknik elektronika negeri pens dalam papar materi turut datang prof shimada yasuyuki dari national institute of technology kumamoto college japan untuk video lengkap dapat lihat di youtubecompenstv,287,0,2019-08-16,07:02:31,0.9166986073846939
Carousel,rabu telah usai langsung demo hadap direktur pens oleh tim mobile robotics pens yang wakil indonesia pada ajang worldskill competition yang akan laksana pada di kazan rusia tim sebut diri dari dua anggota yakni muhamad riqki pratama dan wahyu arga pratama laksana demo tempat di lab intelligent mechatronics gedung pascasarjana pens,688,2,2019-08-14,15:58:09,2.203909543886547
Carousel,rupa bentuk upaya tingkat tahu dan terampil dosen khusus bidang digital signal processing senin telah usai selenggara buka international training on digital signal processing yang tempat di swiss belinn hotel latih yang akan selenggara hingga di kampus pens ini turut datang prof shimada yasuyuki dari national institute of technology kumamoto college japan bagai materi,281,0,2019-08-14,15:39:15,0.8975341765682894
Image,mari saling rangkul satu besar pramuka satu visi misi agar pramuka jadi lebih besar budi waseso selamat hari pramuka ayo bersamasama satu bangun pramuka untuk indonesia maju pensjoss pens politeknik politeknikjoss pramuka haripramuka,286,0,2019-08-14,09:20:31,0.9135045355819599
Carousel,pamekasan bagai bentuk nyata abdi kepada masyarakat telah usai selenggara bina desa jilid vii pada mahasiswa bidikmisi politeknik elektronika negeri pens turut andil pada giat ini rupa giat tahun dari forum komunikasi mahasiswa bidikmisi surabayamadura fkmb suramadu giat sebut tempat di desa tanjung pamekasan,422,0,2019-08-13,19:41:42,1.347898300753801
Carousel,bandung bagai wadah untuk asah kreativitas mahasiswa dalam selesai masalah yang ada di masyarakat telah usai selenggara creativity station pada tempat di pusat teliti teh dan kina pptk gambung bandung dan telkom university giat ini ada oleh pus national university pnu bagai bentuk representatif dari universitas di korea telkom university telu politeknik elektronika negeri pens politeknik negeri banyuwangi poliwangi dan universitas airlangga,420,0,2019-08-12,19:21:39,1.3415101571483325
Video,pens tv kemenristekdikti dukung aksi peduli lingkung pada ipmb dan omb pens sambut mahasiswa baru politeknik elektronika negeri pens kembali selenggara informasi kenal mahasiswa baru dan orientasi mahasiswa baru ipmb dan omb giat ini langsung lama lima hari dan tempat di kampus pens ipmb dan omb kali ini ikut oleh banyak mahasiswa baru yang asal dari jalur seleksi pmdk pn umpn simandiri serta kelas kerjasama pln untuk video lengkap dapat lihat di youtubecompenstv,523,1,2019-08-12,13:02:08,1.6736936246326817
Image,kurban kecil apa itu tak perlu engkau kaya namun selagi engkau mampu selamat hari raya idul adha h moga rejekinya makin limpah di hari ini pensjoss politeknikjoss iduladha,327,0,2019-08-11,09:02:39,1.044461479494059
Carousel,rangkai giat informasi kenal mahasiswa baru dan orientasi mahasiswa baru telah usai laksana langsung lama lima hari giat tempat di kampus pens dan ikut oleh mahasiswa baru,608,2,2019-08-10,09:18:20,1.9483837996678164
Image,new info sekarang mahasiswa pens sudah bisa dapat lisensi windows dan microsoft office cara gratis kunjung laman studentpensacidmsoffice untuk laku daftar politeknikjoss pens pensjoss politeknik windows office,642,9,2019-08-09,11:03:23,2.0793407435799156
Carousel,guna beri wawas baru kena kembang revolusi industri politeknik elektronika negeri pens usai selenggara kuliah tamu tajuk production simulator in industrial revolution and cyber physical systems pada kamis dalam kuliah tamu ini turut hadir dr fumio kojima dari waseda university japan dan juga dr masahiro nakamura yang rupa ceo lexer research inc japan bagai materi tempat di ruang teater gedung d pens giat ini ikut oleh mahasiswa dan juga dosen,272,2,2019-08-09,09:00:41,0.8751756739491504
Video,pens tv lisensi software politeknik elektronika negeri pens telah sedia fasilitas untuk mahasiswa kena lisensi software dengan guna akun student yang milik mahasiswa dapat nikmat layan microsoft azure sini mahasiswa bisa mendownload beberapa software yang dapat bantu dalam kuliah fasilitas ini dapat akses oleh mahasiswa program reguler pens non lj dan pjj lalu studentpensacidmsoffice untuk video lengkap dapat lihat di youtubecompenstv,157,1,2019-08-08,20:54:40,0.5046633448319918
Video,pens tv aktivasi microsoft office politeknik elektronika negeri pens telah sedia fasilitas untuk mahasiswa kena aktivasi microsoft office dengan guna akun student yang milik mahasiswa dapat oleh akun office download software dari microsoft fasilitas ini dapat akses oleh mahasiswa program reguler pens non lj dan pjj lalu studentpensacidmsoffice untuk video lengkap dapat lihat di youtubecompenstv,308,1,2019-08-08,14:09:58,0.9869681870448448
Video,pens tv usai jalan sidang proyek akhir begini tanggap mahasiswa tingkat akhir pens mahasiswa tingkat akhir politeknik elektronika negeri pens telah usai jalan sidang proyek akhir langsung lama pek giat yang rupa satu tahap tuju wisuda ini tempat di kampus pens telah tempuh studi di kampus pens yang tidak mudah tentu kita penasaran dong gimana asa mereka telah selang lebih dekat tuju wisuda yuk tonton video ini untuk dengar beberapa tanggap mahasiswa akhir yang baru saja jalan sidang untuk video lengkap dapat lihat di youtubecompenstv,463,1,2019-08-08,07:49:18,1.4820493164686341
Carousel,senin telah usai langsung workshop tulis jurnal internasional dan strategi kelola laboratorium riset tempat di ruang teater d pens giat hadir oleh bagai kalang seperti mahasiswa dan dosen dari bagai institusi giat yang helat oleh emitter international journal of engineering technology kerja sama dengan pm pens ini hadir prof dreng wisnu jatmiko st mkom dari universitas indonesia,176,0,2019-08-05,17:02:57,0.562156637281206
Video,pens tv perdana jadi tuan rumah pens tutup vsga rabu juli politeknik elektronika negeri usai helat tutup digital talent scholarship vocational school graduate academy di auditorium lantai gedung pascasarjana pens rangkai giat ini telah laksana lama satu bulan hitung sejak awal bulan juli lalu ikut banyak serta program ini diri dari skema yakni junior mobile programming junior grapich design intermediate animator serta junior network administrator untuk video lengkap dapat lihat di youtubecompenstv,211,0,2019-08-04,10:11:06,0.6739491503769005
Video,pens tv kemenristekdikti tunjuk pens jadi tuan rumah fgd kembang didik vokasi politeknik elektronika negeri pens sempat untuk jadi tuan rumah dari focus group discussion yang gelar oleh tri riset teknologi dan didik tinggi pada rabu hadir prof marito garcia selaku vocational and education specialist giat yang ikut oleh seluruh direktur politeknik negeri indonesia ini tempat di ruang miniteater gedung pascasarjana pens untuk video lengkap dapat lihat di youtubecompenstv,122,0,2019-08-02,16:03:27,0.3896767599335633
Carousel,banyak tim program kreativitas mahasiswa pkm pens hasil lolos ke ajang pekan ilmiah mahasiswa nasional pimnas ke dalam rangka mantap siap seluruh tim jumat telah usai gelar buka inkubasi selain ikut oleh tim pkm giat yang helat di ruang teater gedung d ini juga hadir oleh beberapa dosen bina pkm pens,305,2,2019-08-02,15:18:30,0.9805800434393765
Carousel,jakarta salah satu mahasiswa pens yakni muhammad masbukhin hasil jadi salah satu terima beasiswa pada ajang panasonic scholarship indonesia helat pada senin dalam sempat ini muhammad masbukhin hasil dapat beasiswa upa uang dengan total juta rupiah pens politeknik pensjoss politeknikjoss,758,17,2019-08-02,10:43:41,2.475405647118947
Video,pens tv flash news juli pasuk bulan juli politeknik elektronika negeri pens usai helat bagai giat mulai dari workshop bagai bentuk edukasi dan juga selenggara uji masuk simandiri pens selain itu delegasi pens sukses toreh prestasi di ajang pilih mahasiswa prestasi pilmapres semua telah kami rangkum lama detik dalam flashnews untuk video lengkap dapat lihat di youtubecompenstv,152,0,2019-08-02,08:59:07,0.4854989140155871
Carousel,usai gelar lama bulan rabu telah laksana tutup program digital talent scholarship dts tempat di ruang auditorium gedung pascasarjana giat ikut oleh seluruh serta program vsga dosen ajar hingga wakil dari menteri komunikasi dan informatika republik indonesia,673,7,2019-07-31,16:03:07,2.171968825859205
Carousel,didik vokasi gegas jangkau industri sama prof marito garcia phd pada fgd direktur politeknik indonesia dalam acara kembang didik vokasi di indonesia tempat di kampus pens pens politeknik pensjoss politeknikjoss,324,0,2019-07-31,15:45:59,1.0348792640858566
Image,pada pimnas ke tahun ini pens hasil lolos dan jadi satusatunya politeknik yang ada dalam peringkat besar ada total karya inovasi mahasiswa pens yang siap laga di ajang ini pens politeknik pensjoss politeknikjoss,1648,27,2019-07-31,07:57:19,5.35007026957966
Video,pens tv fpc hadir proyek akhir karya mahasiswa pens badan eksekutif mahasiswa bem pens kembali selenggara final project competition rupa ajang apresiasi karya mahasiswa fpc pamer banyak proyek akhir karya mahasiswa pens helat lama dua hari giat tempat di gedung pascasarjana lantai pens untuk video lengkap dapat lihat di youtubecompenstv,263,0,2019-07-27,11:05:38,0.8400408841190751
Carousel,politeknik elektronika negeri pens usai helat studium generale tajuk produktivitas riset dan kembang iptek terap untuk tingkat daya saing bangsa dengan datang dr hc rachmat gobel selaku komisaris utama panasonic gobel group turut hadir seluruh civitas akademika pens giat helat pada kamis dan tempat di auditorium gedung pascasarja lt pens,368,0,2019-07-26,13:05:48,1.1754184234061582
Carousel,bogor gelar lama tiga hari pilih mahasiswa prestasi pilmapres tingkat nasional telah ada hujung giat pada kamis usai langsung closing ceremony pilmapres sekaligus umum gelar juara yang tempat di skyline ballroom swissbelhotel bogor telah ikut rangkai tahap seleksi hardefa rizky putu rogonondo bagai wakil pens sukses bawa pulang gelar juara dua berita lengkap dapat baca di,547,0,2019-07-26,10:23:14,1.7471572760955667
Carousel,bogor bagai salah satu dari rangkai giat pilih mahasiswa prestasi pilmapres kamis usai langsung giat city tourstudi ekskursi tempat di kebun raya bogor dan museum presiden republik indonesia giat kali ini tuju untuk erat hubung antar serta sekaligus kenal pariwisata yang ada di bogor berita lengkap dapat baca di,355,0,2019-07-26,09:18:38,1.1338954899706144
Carousel,bogor pilih mahasiswa prestasi pilmapres tingkat nasional pada rabu telah pasuk tahap seleksi akhir langsung di alpen dan swissbelhotel bogor tiap final wajib untuk laku presentasi karya unggul dan karya tulis ilmiah yang telah buat belum kepada para dewan juri hardefa rizky putu rogonondo bagai wakil politeknik elektronika negeri pens usaha tampil cara optimal berita lengkap dapat baca di,324,0,2019-07-25,17:31:16,1.0348792640858566
Carousel,bogor rangkai giat pilih mahasiswa prestasi pilmapres tingkat nasional terus lanjut selasa wakil pens yakni hardefa rizky putu rogonondo usai ikut tahap seleksi mulai dari leaderless group discussion lgd wawas bangsa serta tes psikologi tempat di swissbelhotel bogor para serta lihat aktif dan fokus dalam selesai tiap sesi nilai berita lengkap dapat baca di,458,0,2019-07-24,14:55:51,1.4628848856522294
